

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 100000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
WARNING: Energy due to 3 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.102 | 4.102 | 4.102 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
       350  -0.85600063     3.25           3.25           8.4738693      89.505244      0             -24216.062    
       351  -0.86143997     3.245          3.245          8.4706435      89.196088      0             -24376.03     
       352  -0.86690307     3.24           3.24           8.4674152      88.887537      0             -24535.385    
       353  -0.8723896      3.235          3.235          8.4641838      88.579588      0             -24694.053    
       354  -0.8778992      3.23           3.23           8.4609493      88.272237      0             -24851.957    
       355  -0.88343152     3.225          3.225          8.4577111      87.965481      0             -25009.019    
       356  -0.88898615     3.22           3.22           8.454469       87.659316      0             -25165.155    
       357  -0.89456269     3.215          3.215          8.4512227      87.353739      0             -25320.28     
       358  -0.90016072     3.21           3.21           8.4479717      87.048745      0             -25474.306    
       359  -0.90577978     3.205          3.205          8.4447158      86.744332      0             -25627.139    
       360  -0.91141941     3.2            3.2            8.4414545      86.440494      0             -25778.685    
       361  -0.91707911     3.195          3.195          8.4381874      86.137228      0             -25928.844    
       362  -0.92275837     3.19           3.19           8.4349142      85.834531      0             -26077.513    
       363  -0.92845665     3.185          3.185          8.4316345      85.532397      0             -26224.586    
       364  -0.93417339     3.18           3.18           8.4283477      85.230823      0             -26369.951    
       365  -0.93990801     3.175          3.175          8.4250534      84.929804      0             -26513.494    
       366  -0.94565989     3.17           3.17           8.4217512      84.629336      0             -26655.096    
       367  -0.95142839     3.165          3.165          8.4184406      84.329413      0             -26794.634    
       368  -0.95895672     3.16           3.16           8.415121       84.030032      0             -26998.461    
       369  -0.96477218     3.155          3.155          8.4118019      83.731287      0             -27134.29     
       370  -0.97060236     3.15           3.15           8.4084731      83.433074      0             -27267.669    
       371  -0.97644651     3.145          3.145          8.4051337      83.135388      0             -27398.454    
       372  -0.98230384     3.14           3.14           8.4017834      82.838224      0             -27526.501    
       373  -0.98817356     3.135          3.135          8.3984214      82.541576      0             -27651.655    
       374  -0.99405482     3.13           3.13           8.3950472      82.245438      0             -27773.76     
       375  -0.99994674     3.125          3.125          8.3916601      81.949805      0             -27892.651    
       376  -1.0058484      3.12           3.12           8.3882593      81.654671      0             -28008.16     
       377  -1.0117589      3.115          3.115          8.3848442      81.360029      0             -28120.111    
       378  -1.0208885      3.11           3.11           8.3814139      81.065874      0             -28355.225    
       379  -1.0268405      3.105          3.105          8.3779691      80.77221       0             -28461.034    
       380  -1.0327987      3.1            3.1            8.3745077      80.479019      0             -28562.744    
       381  -1.0387617      3.095          3.095          8.3710287      80.186293      0             -28660.151    
       382  -1.0447287      3.09           3.09           8.3675313      79.894026      0             -28753.049    
       383  -1.0506982      3.085          3.085          8.3640146      79.602209      0             -28841.222    
       384  -1.0566692      3.08           3.08           8.3604775      79.310834      0             -28924.448    
       385  -1.0626404      3.075          3.075          8.3569191      79.019893      0             -29002.496    
       386  -1.0686106      3.07           3.07           8.3533383      78.729378      0             -29075.127    
       387  -1.0745782      3.065          3.065          8.3497338      78.439278      0             -29142.096    
       388  -1.0805421      3.06           3.06           8.3461045      78.149584      0             -29203.146    
       389  -1.0865007      3.055          3.055          8.3424492      77.860286      0             -29258.015    
       390  -1.0924526      3.05           3.05           8.3387663      77.571374      0             -29306.429    
       391  -1.0983963      3.045          3.045          8.3350547      77.282835      0             -29348.106    
       392  -1.1043301      3.04           3.04           8.3313126      76.994659      0             -29382.755    
       393  -1.1102524      3.035          3.035          8.3275387      76.706832      0             -29410.073    
       394  -1.1161617      3.03           3.03           8.323731       76.419342      0             -29429.748    
       395  -1.122056       3.025          3.025          8.319888       76.132175      0             -29441.459    
       396  -1.1279338      3.02           3.02           8.3160076      75.845315      0             -29444.871    
       397  -1.133793       3.015          3.015          8.3120878      75.558748      0             -29439.641    
       398  -1.1396319      3.01           3.01           8.3081265      75.272457      0             -29425.413    
       399  -1.1454484      3.005          3.005          8.3041214      74.986424      0             -29401.818    
       400  -1.1512407      3              3              8.30007        74.70063       0             -29368.477    
       401  -1.1570066      2.995          2.995          8.2959697      74.415056      0             -29324.997    
       402  -1.1627439      2.99           2.99           8.2918177      74.12968       0             -29270.973    
       403  -1.1684507      2.985          2.985          8.2876109      73.844478      0             -29205.986    
       404  -1.1741246      2.98           2.98           8.2833462      73.559427      0             -29129.604    
       405  -1.1797633      2.975          2.975          8.2790198      73.2745        0             -29041.382    
       406  -1.1853646      2.97           2.97           8.2746282      72.989668      0             -28940.859    
       407  -1.1909261      2.965          2.965          8.2701672      72.704901      0             -28827.56     
       408  -1.1964453      2.96           2.96           8.2656323      72.420164      0             -28700.996    
       409  -1.2019198      2.955          2.955          8.2610188      72.135423      0             -28560.662    
       410  -1.2073471      2.95           2.95           8.2563213      71.850636      0             -28406.037    
       411  -1.2127246      2.945          2.945          8.2515342      71.565762      0             -28236.586    
       412  -1.2180497      2.94           2.94           8.2466511      71.280754      0             -28051.756    
       413  -1.22332        2.935          2.935          8.2416652      70.995558      0             -27850.981    
       414  -1.2285327      2.93           2.93           8.2365688      70.71012       0             -27633.676    
       415  -1.2336853      2.925          2.925          8.2313536      70.424375      0             -27399.241    
       416  -1.2387751      2.92           2.92           8.2260103      70.138254      0             -27147.061    
       417  -1.2437997      2.915          2.915          8.2205285      69.851681      0             -26876.503    
       418  -1.2487564      2.91           2.91           8.2148968      69.564567      0             -26586.923    
       419  -1.2536429      2.905          2.905          8.209102       69.276817      0             -26277.658    
       420  -1.2584569      2.9            2.9            8.2031297      68.988321      0             -25948.034    
       421  -1.2631962      2.895          2.895          8.1969633      68.698954      0             -25597.365    
       422  -1.2678588      2.89           2.89           8.190584       68.408577      0             -25224.955    
       423  -1.2724431      2.885          2.885          8.1839704      68.117027      0             -24830.1      
       424  -1.2769477      2.88           2.88           8.1770976      67.824118      0             -24412.093    
       425  -1.2831181      2.875          2.875          8.169937       67.529635      0             -24053.066    
       426  -1.2874786      2.87           2.87           8.1624183      67.233023      0             -23587.928    
       427  -1.2917595      2.865          2.865          8.1545374      66.934278      0             -23097.594    
       428  -1.2959623      2.86           2.86           8.1462472      66.633044      0             -22581.412    
       429  -1.3000899      2.855          2.855          8.1374913      66.328895      0             -22038.777    
       430  -1.3041472      2.85           2.85           8.1282008      66.021311      0             -21469.15     
       431  -1.3081411      2.845          2.845          8.1182913      65.709653      0             -20872.092    
       432  -1.3118513      2.8402982      2.8402982      8.1082913      65.411967      0             -20285.549    
       433  -1.3152739      2.8359266      2.8359266      8.0982913      65.130344      0             -19718.426    
       434  -1.3184416      2.8318681      2.8318681      8.0882913      64.863864      0             -19173.32     
       435  -1.321385       2.8281051      2.8281051      8.0782913      64.611616      0             -18652.292    
       436  -1.324132       2.8246204      2.8246204      8.0682913      64.372704      0             -18156.887    
       437  -1.3267082      2.8213967      2.8213967      8.0582913      64.146252      0             -17688.178    
       438  -1.3291365      2.8184173      2.8184173      8.0482913      63.931412      0             -17246.813    
       439  -1.3314376      2.8156659      2.8156659      8.0382913      63.727368      0             -16833.059    
       440  -1.3336297      2.8131266      2.8131266      8.0282913      63.533338      0             -16446.858    
       441  -1.3357292      2.8107843      2.8107843      8.0182913      63.34858       0             -16087.872    
       442  -1.3377503      2.8086247      2.8086247      8.0082913      63.172389      0             -15755.535    
       443  -1.3397054      2.8066341      2.8066341      7.9982913      63.004101      0             -15449.094    
       444  -1.3416053      2.8047995      2.8047995      7.9882913      62.843092      0             -15167.653    
       445  -1.3434595      2.8031088      2.8031088      7.9782913      62.68878       0             -14910.207    
       446  -1.3452761      2.8015507      2.8015507      7.9682913      62.540619      0             -14675.676    
       447  -1.347062       2.8001144      2.8001144      7.9582913      62.398103      0             -14462.93     
       448  -1.3488233      2.7987901      2.7987901      7.9482913      62.260763      0             -14270.815    
       449  -1.3505651      2.7975686      2.7975686      7.9382913      62.128164      0             -14098.169    
       450  -1.3522919      2.7964413      2.7964413      7.9282913      61.999905      0             -13943.843    
       451  -1.3540073      2.7954004      2.7954004      7.9182913      61.875614      0             -13806.708    
       452  -1.3557147      2.7944385      2.7944385      7.9082913      61.75495       0             -13685.653    
       453  -1.3574166      2.7935489      2.7935489      7.8982913      61.637599      0             -13579.63     
       454  -1.3591156      2.7927255      2.7927255      7.8882913      61.523276      0             -13487.632    
       455  -1.3608134      2.7919626      2.7919626      7.8782913      61.411717      0             -13408.7      
       456  -1.3344216      2.7919626      2.7919626      7.8782913      61.411717      0             -12076.309    
Loop time of 0.0949244 on 1 procs for 456 steps with 2 atoms

12.1% CPU use with 1 MPI tasks x no OpenMP threads

Minimization stats:
  Stopping criterion = linesearch alpha is zero
  Energy initial, next-to-last, final = 
    -0.0963955331792132  -1.36081344586057  -1.33442163083514
  Force two-norm initial, final = 0.33870994 1.5032629
  Force max component initial, final = 0.22171544 1.4747503
  Final line search alpha, max atom move = 2.3321439e-09 3.43933e-09
  Iterations, force evaluations = 456 474

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.0040128  | 0.0040128  | 0.0040128  |   0.0 |  4.23
Neigh   | 0.0005724  | 0.0005724  | 0.0005724  |   0.0 |  0.60
Comm    | 0.002864   | 0.002864   | 0.002864   |   0.0 |  3.02
Output  | 0.072204   | 0.072204   | 0.072204   |   0.0 | 76.06
Modify  | 0          | 0          | 0          |   0.0 |  0.00
Other   |            | 0.01527    |            |       | 16.09

Nlocal:              2 ave           2 max           2 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            497 ave         497 max         497 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:            149 ave         149 max         149 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 149
Ave neighs/atom = 74.5
Neighbor list builds = 25
Dangerous builds = 0



# ========== Output Final Structure ==========
write_data      optimized_structure.data pair ij
System init for write_data ...
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Total wall time: 0:00:00
