

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 100000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
WARNING: Energy due to 3 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.102 | 4.102 | 4.102 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
       352  -2.0698705      3.2407285      3.2407285      4.5931793      48.239045      0             -107210.49    
       353  -2.0846365      3.2358061      3.2358061      4.5861793      48.019321      0             -108125.81    
       354  -2.0994739      3.2308882      3.2308882      4.5791793      47.800397      0             -109041.61    
       355  -2.1143819      3.2259748      3.2259748      4.5721793      47.582274      0             -109957.58    
       356  -2.1293595      3.221066       3.221066       4.5651793      47.364951      0             -110873.4     
       357  -2.1444057      3.216162       3.216162       4.5581793      47.14843       0             -111788.73    
       358  -2.1595196      3.2112628      3.2112628      4.5511793      46.932711      0             -112703.2     
       359  -2.1746999      3.2063685      3.2063685      4.5441793      46.717794      0             -113616.45    
       360  -2.1899456      3.2014793      3.2014793      4.5371793      46.503681      0             -114528.09    
       361  -2.2052556      3.1965951      3.1965951      4.5301793      46.290371      0             -115437.74    
       362  -2.2206285      3.1917162      3.1917162      4.5231793      46.077865      0             -116344.97    
       363  -2.236063       3.1868427      3.1868427      4.5161793      45.866164      0             -117249.35    
       364  -2.2515579      3.1819746      3.1819746      4.5091793      45.65527       0             -118150.43    
       365  -2.2671116      3.177112       3.177112       4.5021793      45.445182      0             -119047.77    
       366  -2.2827228      3.1722552      3.1722552      4.4951793      45.235901      0             -119940.86    
       367  -2.2983898      3.1674041      3.1674041      4.4881793      45.027429      0             -120829.22    
       368  -2.3141111      3.162559       3.162559       4.4811793      44.819767      0             -121712.33    
       369  -2.3333838      3.1577199      3.1577199      4.4741793      44.612915      0             -122840.89    
       370  -2.3510155      3.1528764      3.1528764      4.4671793      44.406575      0             -123842.93    
       371  -2.3669404      3.148049       3.148049       4.4601793      44.201325      0             -124712.41    
       372  -2.3829128      3.1432281      3.1432281      4.4531793      43.99689       0             -125574.45    
       373  -2.3989311      3.1384138      3.1384138      4.4461793      43.79327       0             -126428.44    
       374  -2.4149932      3.1336061      3.1336061      4.4391793      43.590465      0             -127273.76    
       375  -2.431097       3.1288053      3.1288053      4.4321793      43.388477      0             -128109.75    
       376  -2.4472404      3.1240116      3.1240116      4.4251793      43.187308      0             -128935.71    
       377  -2.4634212      3.1192249      3.1192249      4.4181793      42.986959      0             -129750.97    
       378  -2.4796369      3.1144456      3.1144456      4.4111793      42.787432      0             -130554.78    
       379  -2.4958853      3.1096738      3.1096738      4.4041793      42.588728      0             -131346.41    
       380  -2.5121639      3.1049096      3.1049096      4.3971793      42.390848      0             -132125.07    
       381  -2.52847        3.1001533      3.1001533      4.3901793      42.193795      0             -132889.98    
       382  -2.5448011      3.0954049      3.0954049      4.3831793      41.99757       0             -133640.31    
       383  -2.5611544      3.0906647      3.0906647      4.3761793      41.802176      0             -134375.2     
       384  -2.5775271      3.0859328      3.0859328      4.3691793      41.607614      0             -135093.8     
       385  -2.5939163      3.0812096      3.0812096      4.3621793      41.413886      0             -135795.19    
       386  -2.6103189      3.076495       3.076495       4.3551793      41.220995      0             -136478.44    
       387  -2.6267319      3.0717895      3.0717895      4.3481793      41.028944      0             -137142.6     
       388  -2.643152       3.067093       3.067093       4.3411793      40.837733      0             -137786.69    
       389  -2.659576       3.062406       3.062406       4.3341793      40.647366      0             -138409.69    
       390  -2.6760005      3.0577286      3.0577286      4.3271793      40.457845      0             -139010.56    
       391  -2.692422       3.0530609      3.0530609      4.3201793      40.269174      0             -139588.23    
       392  -2.7088369      3.0484034      3.0484034      4.3131793      40.081355      0             -140141.59    
       393  -2.7252414      3.0437562      3.0437562      4.3061793      39.89439       0             -140669.51    
       394  -2.7416318      3.0391195      3.0391195      4.2991793      39.708284      0             -141170.83    
       395  -2.7580042      3.0344937      3.0344937      4.2921793      39.523038      0             -141644.36    
       396  -2.7743545      3.0298789      3.0298789      4.2851793      39.338658      0             -142088.87    
       397  -2.7906787      3.0252755      3.0252755      4.2781793      39.155145      0             -142503.1     
       398  -2.8069724      3.0206837      3.0206837      4.2711793      38.972505      0             -142885.77    
       399  -2.8232314      3.0161039      3.0161039      4.2641793      38.79074       0             -143235.56    
       400  -2.8444163      3.0115364      3.0115364      4.2571793      38.609854      0             -143963.08    
       401  -2.8606424      3.0069797      3.0069797      4.2501793      38.429812      0             -144248.85    
       402  -2.8768205      3.002436       3.002436       4.2431793      38.250657      0             -144497.66    
       403  -2.8929459      2.9979054      2.9979054      4.2361793      38.072394      0             -144708.04    
       404  -2.9090135      2.9933884      2.9933884      4.2291793      37.895028      0             -144878.52    
       405  -2.9250185      2.9888852      2.9888852      4.2221793      37.718563      0             -145007.59    
       406  -2.9409556      2.9843963      2.9843963      4.2151793      37.543005      0             -145093.71    
       407  -2.9568196      2.979922       2.979922       4.2081793      37.368359      0             -145135.31    
       408  -2.9726051      2.9754627      2.9754627      4.2011793      37.194631      0             -145130.78    
       409  -2.9883066      2.971019       2.971019       4.1941793      37.021826      0             -145078.48    
       410  -3.0039186      2.966591       2.966591       4.1871793      36.849952      0             -144976.78    
       411  -3.0194352      2.9621795      2.9621795      4.1801793      36.679014      0             -144823.96    
       412  -3.0348508      2.9577847      2.9577847      4.1731793      36.509019      0             -144618.34    
       413  -3.0501593      2.9534072      2.9534072      4.1661793      36.339975      0             -144358.15    
       414  -3.0653546      2.9490475      2.9490475      4.1591793      36.171888      0             -144041.66    
       415  -3.0804308      2.9447061      2.9447061      4.1521793      36.004768      0             -143667.06    
       416  -2.843408       2.9447061      2.9447061      4.1521793      36.004768      0             -132426.95    
Loop time of 0.225224 on 1 procs for 416 steps with 2 atoms

19.8% CPU use with 1 MPI tasks x no OpenMP threads

Minimization stats:
  Stopping criterion = linesearch alpha is zero
  Energy initial, next-to-last, final = 
    -0.182524957153206  -3.08043076864329  -2.84340798838166
  Force two-norm initial, final = 0.62323948 8.7554232
  Force max component initial, final = 0.36229873 5.5428618
  Final line search alpha, max atom move = 7.9334181e-11 4.397384e-10
  Iterations, force evaluations = 416 437

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.011042   | 0.011042   | 0.011042   |   0.0 |  4.90
Neigh   | 0.0019868  | 0.0019868  | 0.0019868  |   0.0 |  0.88
Comm    | 0.0093532  | 0.0093532  | 0.0093532  |   0.0 |  4.15
Output  | 0.1585     | 0.1585     | 0.1585     |   0.0 | 70.37
Modify  | 0          | 0          | 0          |   0.0 |  0.00
Other   |            | 0.04434    |            |       | 19.69

Nlocal:              2 ave           2 max           2 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            787 ave         787 max         787 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:            242 ave         242 max         242 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 242
Ave neighs/atom = 121
Neighbor list builds = 26
Dangerous builds = 0



# ========== Output Final Structure ==========
write_data      optimized_structure.data pair ij
System init for write_data ...
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Total wall time: 0:00:00
