# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
11.3	450.70228	-1180.8372	50.276518	15613.401	0.31667889	7.068443
11.4	431.84074	-1179.1839	48.172485	15815.418	0.32856049	7.2100716
11.5	430.39786	-1178.7391	48.011529	15693.778	0.3444833	7.3061603
11.6	452.68662	-1179.8891	50.497874	15648.081	0.35318005	7.3982101
11.7	468.54661	-1179.9195	52.26708	15555.573	0.3600362	7.5170251
11.8	446.05175	-1176.5917	49.757744	15964.992	0.37992635	7.6371535
11.9	442.34098	-1175.6221	49.343802	16413.594	0.38856043	7.7773237
12.0	459.73274	-1177.0567	51.283879	16243.882	0.37927517	7.9012379
12.1	465.05063	-1177.6915	51.877098	16056.798	0.37486037	8.0252742
12.2	451.2547	-1176.477	50.338141	16094.048	0.38562289	8.1375299
12.3	451.6678	-1176.7608	50.384223	15599.171	0.39225456	8.2290635
12.4	463.74023	-1178.4058	51.73092	15559.794	0.3997694	8.3034999
12.5	442.27081	-1176.6575	49.335975	15665.222	0.41046104	8.3879703
12.6	440.96723	-1177.0469	49.190558	15447.6	0.40610801	8.3994859
12.7	451.21747	-1178.4632	50.333988	15445.407	0.40280051	8.3464602
12.8	446.83662	-1178.1098	49.845298	15477.137	0.40924986	8.3773004
12.9	439.94825	-1177.197	49.07689	15407.571	0.40457585	8.4815022
13.0	457.16843	-1178.1503	50.997826	15280.282	0.38992563	8.5987117
13.1	461.55719	-1177.0934	51.4874	16332.698	0.38211339	8.7497823
13.2	470.56501	-1177.0231	52.492235	16356.295	0.38802212	8.8322576
13.3	462.48528	-1176.2445	51.590929	16402.353	0.3970199	8.8695309
13.4	461.40679	-1177.2621	51.470622	16001.037	0.40288827	8.8680049
13.5	442.2398	-1176.7499	49.332516	16086.46	0.40539485	8.9325217
13.6	450.003	-1178.4937	50.198512	16029.863	0.41216229	9.0295596
13.7	466.26077	-1180.7662	52.012091	15579.16	0.42607083	9.1648458
13.8	435.5076	-1177.8099	48.581528	16312.928	0.43271474	9.3224746
13.9	442.64201	-1178.2964	49.377382	15816.16	0.43048998	9.5010658
14.0	438.21158	-1177.0603	48.883162	15842.545	0.43686332	9.6556113
14.1	437.6321	-1176.1537	48.818519	16077.663	0.42598693	9.7413969
14.2	452.34667	-1176.9347	50.459952	15693.28	0.40334608	9.8297797
14.3	449.28622	-1176.023	50.118554	16433.168	0.40888219	9.918202
14.4	463.10574	-1177.4238	51.660142	16256.977	0.40448087	9.9888263
14.5	473.55439	-1179.3075	52.825705	15545.394	0.40041528	10.065887
14.6	452.30749	-1178.1038	50.455582	16044.969	0.4209399	10.186982
14.7	438.23157	-1177.0755	48.885391	16471.807	0.43533619	10.312109
14.8	453.78092	-1178.7516	50.619944	16433.689	0.43442462	10.45976
14.9	444.67794	-1177.6373	49.604494	16043.631	0.43129867	10.564577
15.0	453.02849	-1178.305	50.53601	15664.316	0.44398062	10.653261
15.1	448.5563	-1177.4487	50.037131	16280.821	0.43346478	10.724046
15.2	470.08338	-1179.2539	52.438508	16306.26	0.43240594	10.798132
15.3	461.68357	-1178.2943	51.501497	16026.52	0.45168918	10.842506
15.4	451.12373	-1177.7299	50.323531	15862.311	0.44012279	10.876407
15.5	444.15783	-1178.4231	49.546474	15841.892	0.43208446	11.000301
15.6	438.29894	-1179.0787	48.892907	15800.908	0.44404778	11.116783
15.7	455.67026	-1181.5336	50.830703	15732.99	0.45453932	11.187706
15.8	425.32321	-1178.6335	47.445444	16396.103	0.46234389	11.238691
15.9	441.4126	-1180.1965	49.24024	16386.081	0.47122133	11.317805
16.0	437.21998	-1178.7044	48.772547	15994.049	0.48724856	11.283011
16.1	459.7509	-1179.0332	51.285905	16104.12	0.47807693	11.22956
16.2	458.8258	-1177.7243	51.182708	16814.171	0.48402886	11.310425
16.3	461.83797	-1177.8978	51.51872	16441.163	0.48582523	11.390245
16.4	442.63775	-1176.0531	49.376907	16395.997	0.47447214	11.501124
16.5	449.98391	-1177.0617	50.196383	16450.715	0.46038885	11.656584
16.6	456.3248	-1177.9423	50.903718	16324.729	0.44012123	11.763506
16.7	465.48623	-1179.5444	51.925689	16201.359	0.42586468	11.870476
16.8	441.07447	-1178.6754	49.202521	16222.95	0.41923939	12.015475
16.9	447.08497	-1181.3257	49.873001	15445.196	0.41780084	12.221384
17.0	423.55464	-1179.4176	47.248158	15410.885	0.43292467	12.418057
17.1	414.75189	-1177.7375	46.266197	15551.353	0.43612988	12.538672
17.2	440.81621	-1179.1744	49.173712	15590.291	0.43363778	12.681036
17.3	465.43825	-1180.9548	51.920337	15817.26	0.43694811	12.770042
17.4	453.27665	-1179.3837	50.563693	15967.494	0.43682384	12.799388
17.5	446.44721	-1178.5702	49.801859	16280.549	0.4447136	12.877161
17.6	456.29947	-1179.5276	50.900892	15970.512	0.44787682	12.975343
17.7	443.93602	-1177.9439	49.521731	16283.426	0.44721602	13.108801
17.8	462.98866	-1179.452	51.647082	15962.261	0.44527481	13.213423
17.9	458.03237	-1178.2688	51.0942	16306.206	0.4408206	13.273353
18.0	466.04898	-1178.6093	51.988466	16490.932	0.42840158	13.320619
18.1	467.8666	-1179.0355	52.191223	15651.886	0.42551434	13.374805
18.2	447.74027	-1178.2228	49.946101	16111.812	0.42977947	13.436101
18.3	442.24325	-1178.9799	49.3329	16361.923	0.43005808	13.544867
18.4	430.72591	-1178.241	48.048124	16053.332	0.42039246	13.693471
18.5	460.09708	-1181.6129	51.324522	15928.057	0.40822158	13.858896
18.6	449.06714	-1180.789	50.094116	15814.58	0.40668651	13.98079
18.7	446.56599	-1180.7542	49.815108	15586.793	0.40673601	14.092332
18.8	445.00882	-1180.8033	49.641404	15843.163	0.4234912	14.236286
18.9	458.03694	-1182.2651	51.09471	15945.342	0.45407478	14.28786
19.0	428.60977	-1178.8023	47.812065	15964.994	0.46329725	14.24819
19.1	443.1457	-1179.4108	49.43357	15573.051	0.4457917	14.200937
19.2	460.78436	-1179.8786	51.401189	16006.813	0.43301202	14.097766
19.3	451.30625	-1177.9875	50.343892	16577.705	0.43036202	14.02573
19.4	458.68728	-1178.388	51.167257	15963.187	0.43731452	14.064203
19.5	474.98972	-1180.1427	52.985818	16343.331	0.45326818	14.15088
19.6	461.51797	-1179.9559	51.483025	16540.438	0.47483574	14.279512
19.7	439.63069	-1179.6826	49.041466	16112.093	0.48109553	14.450224
19.8	455.61649	-1182.3977	50.824706	15901.758	0.47271472	14.497443
19.9	438.93753	-1180.8822	48.964142	16188.907	0.4616541	14.430999
20.0	436.3293	-1180.4571	48.67319	15830.377	0.44939014	14.454523
20.1	443.55961	-1180.5175	49.479742	16219.618	0.44021791	14.573499
20.2	451.91515	-1180.189	50.411815	15801.236	0.44542002	14.726877
20.3	452.5314	-1179.0062	50.480559	16129.692	0.4525482	14.931288
20.4	469.4911	-1180.1941	52.372439	15607.429	0.43466924	15.098262
20.5	431.96618	-1176.1838	48.186478	16098.175	0.41820281	15.182723
20.6	456.36105	-1178.6027	50.907762	16037.307	0.40934709	15.225813
20.7	457.56077	-1178.6344	51.041593	16245.41	0.39382409	15.330438
20.8	458.83227	-1179.0328	51.183431	16332.103	0.38116592	15.491678
20.9	437.34178	-1177.2391	48.786133	16341.586	0.37704107	15.567616
21.0	442.05391	-1178.0369	49.311779	16079.394	0.38662813	15.676459
21.1	442.22466	-1177.8758	49.330826	15935.39	0.40504782	15.81185
21.2	462.5045	-1179.1184	51.593073	16124.754	0.40478165	15.921714
21.3	481.61056	-1178.6782	53.724383	15735.458	0.39955949	16.070431
21.4	460.00517	-1174.4768	51.314269	16587.358	0.40303938	16.249545
21.5	473.42958	-1175.8757	52.811782	16190.626	0.41085756	16.360408
21.6	470.90587	-1176.7052	52.530259	16233.772	0.41912	16.435771
21.7	460.65464	-1176.9819	51.386718	16167.482	0.41487817	16.541127
21.8	451.27964	-1177.1548	50.340923	16184.513	0.41847484	16.626617
21.9	458.23792	-1178.7379	51.11713	16385.348	0.41961385	16.691919
22.0	449.84614	-1178.4302	50.181014	16483.365	0.43098793	16.685269
22.1	439.34184	-1177.525	49.009243	16042.592	0.44773794	16.70559
22.2	449.77383	-1178.4265	50.172948	15801.936	0.44515668	16.821868
22.3	453.06586	-1178.3471	50.540179	15982.67	0.42992253	16.924169
22.4	468.94411	-1179.6668	52.311421	16239.821	0.41221355	16.970008
22.5	451.43468	-1178.0288	50.358218	15991.926	0.41704048	16.94494
22.6	436.24582	-1177.3445	48.663878	15977.224	0.42775438	16.865833
22.7	445.74122	-1179.2941	49.723104	16138.957	0.44559551	16.830783
22.8	450.42729	-1180.3664	50.245842	16285.312	0.45573757	16.888204
22.9	445.59287	-1180.4208	49.706555	15883.058	0.44737479	17.131282
23.0	436.59401	-1180.1219	48.702719	15412.485	0.42989909	17.431572
23.1	434.64925	-1180.2181	48.485778	15246.0	0.42347869	17.628824
23.2	447.28677	-1181.0555	49.895512	14755.37	0.4235518	17.729977
23.3	424.68582	-1176.8146	47.374342	15651.502	0.4434148	17.867611
23.4	460.3628	-1178.6412	51.354164	16116.812	0.45337863	18.017178
23.5	448.51864	-1176.4795	50.03293	16178.077	0.4597895	18.0349
23.6	471.50241	-1178.5498	52.596803	16338.615	0.45522335	18.000828
23.7	454.23906	-1177.0579	50.67105	16445.144	0.45534847	18.008383
23.8	460.12574	-1178.7009	51.327719	16077.111	0.4538315	18.185789
23.9	465.18125	-1180.8063	51.891668	15506.252	0.44525733	18.380119
24.0	435.8306	-1179.0489	48.617559	15415.651	0.444543	18.548126
24.1	454.60323	-1181.5007	50.711674	15730.651	0.44546008	18.630039
24.2	450.78489	-1181.3036	50.285733	15683.106	0.44117355	18.776552
24.3	439.77869	-1180.3442	49.057974	15449.617	0.43319678	18.964969
24.4	430.8578	-1179.0627	48.062836	15967.944	0.44551056	19.09897
24.5	455.60498	-1180.6171	50.823421	15320.2	0.45531573	19.207101
24.6	458.82913	-1179.7929	51.18308	15942.532	0.46176348	19.264209
24.7	445.26821	-1177.2666	49.670339	16320.159	0.46810576	19.333444
24.8	475.83859	-1179.2999	53.080511	16084.399	0.47294593	19.413802
24.9	465.9303	-1176.6921	51.975226	16643.236	0.46441856	19.488681
25.0	467.83884	-1174.3779	52.188127	16741.679	0.4468408	19.610733
