# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
7.9	642.73478	-1152.1344	71.698032	17690.147	0.3990084	7.0439257
8.0	619.69495	-1151.5488	69.127904	17718.441	0.41215165	7.2746089
8.1	627.23833	-1152.876	69.969379	17649.191	0.41961034	7.5119044
8.2	661.31132	-1156.0308	73.770273	17369.283	0.4118319	7.795391
8.3	641.5897	-1153.1592	71.570297	17386.321	0.42545377	8.0676799
8.4	668.05495	-1155.29	74.522535	17834.031	0.44725857	8.2398517
8.5	637.76461	-1151.9279	71.143602	18367.059	0.46413111	8.4219136
8.6	624.05266	-1150.4062	69.614014	18243.052	0.46767913	8.61171
8.7	660.09453	-1153.3709	73.634538	18327.588	0.47131782	8.7738147
8.8	666.02584	-1152.1858	74.296185	18184.451	0.47836966	8.902471
8.9	678.89842	-1152.4657	75.732141	18025.289	0.46474565	9.0926138
9.0	661.33084	-1150.9334	73.77245	18739.748	0.4638371	9.3003642
9.1	651.67017	-1151.5357	72.694789	18146.962	0.46252466	9.5322738
9.2	641.76676	-1153.0347	71.590048	17655.44	0.47104002	9.8727872
9.3	636.32492	-1154.152	70.983002	18169.585	0.48737694	10.227991
9.4	620.32754	-1152.8128	69.198471	18683.259	0.48567348	10.497455
9.5	639.98633	-1154.4625	71.391439	18222.058	0.48970793	10.733418
9.6	622.84217	-1151.5154	69.478982	18045.526	0.49667665	10.936865
9.7	662.55484	-1154.5249	73.908989	18036.077	0.49833364	11.144675
9.8	638.13552	-1151.3248	71.184978	18632.031	0.51629788	11.349183
9.9	650.91453	-1152.3528	72.610495	18051.744	0.52183834	11.599213
10.0	648.20378	-1151.8264	72.308107	17691.664	0.50633959	11.888758
10.1	637.48893	-1150.4667	71.112849	18077.015	0.48135823	12.198358
10.2	641.70589	-1150.3425	71.583258	18446.242	0.48281516	12.440628
10.3	667.58216	-1151.9905	74.469795	18485.28	0.48869985	12.619456
10.4	685.36775	-1152.3111	76.453804	18183.95	0.47911127	12.772352
10.5	680.54287	-1150.2498	75.915582	18473.814	0.46843185	12.927344
10.6	671.85341	-1148.8872	74.946259	18975.601	0.47403488	13.181292
10.7	677.52811	-1150.7948	75.579281	18321.935	0.4815853	13.462968
10.8	649.5738	-1150.8077	72.460935	18066.431	0.48586229	13.65762
10.9	643.53094	-1152.3647	71.786845	18162.958	0.49855332	13.848026
11.0	629.80041	-1151.5749	70.255184	18060.953	0.5243881	14.085718
11.1	641.21377	-1152.6689	71.528361	17903.488	0.55392599	14.30405
11.2	660.02511	-1154.2176	73.626794	18251.586	0.54548292	14.574749
11.3	633.10863	-1151.025	70.624221	18207.693	0.518603	14.886902
11.4	653.22021	-1152.4642	72.867698	17483.316	0.49722958	15.18156
11.5	676.52926	-1153.3039	75.467857	18335.962	0.49772228	15.463678
11.6	681.71887	-1152.6513	76.046766	18577.452	0.50076303	15.828816
11.7	651.22324	-1149.1142	72.644932	18552.207	0.49446302	16.196228
11.8	668.0742	-1151.5145	74.524683	18326.301	0.48897784	16.483035
11.9	680.38584	-1154.6494	75.898064	18019.5	0.49114061	16.800706
12.0	622.19888	-1150.9562	69.407221	17970.22	0.50709232	17.227207
12.1	635.42806	-1153.665	70.882957	17868.96	0.50891812	17.656646
12.2	656.86396	-1156.3181	73.274163	18474.821	0.4985933	18.063779
12.3	667.29348	-1157.8821	74.437592	18232.031	0.48952127	18.333663
12.4	612.03242	-1152.5813	68.273138	17859.373	0.49389958	18.504757
12.5	649.13498	-1155.7607	72.411984	17921.457	0.48438646	18.60426
12.6	658.80047	-1153.8704	73.490184	18382.205	0.49347405	18.667496
12.7	653.89371	-1150.8364	72.942827	18649.385	0.50074079	18.796087
12.8	686.87603	-1153.7784	76.622055	17994.719	0.48659733	18.970683
12.9	662.03378	-1151.6189	73.850865	18662.438	0.45529562	19.306461
13.0	663.36971	-1152.7564	73.999889	18196.778	0.44078728	19.673996
13.1	664.05742	-1154.33	74.076605	17698.944	0.42858352	19.977873
13.2	649.94903	-1153.9542	72.502792	17481.387	0.41137825	20.290005
13.3	634.19037	-1152.4239	70.74489	17688.761	0.40358664	20.512359
13.4	635.2241	-1152.1286	70.860204	17912.062	0.3950084	20.673484
13.5	646.21072	-1152.8087	72.085779	18456.173	0.40245703	20.787259
13.6	650.88382	-1152.7661	72.60707	17402.715	0.41621645	20.902344
13.7	630.09081	-1149.7785	70.287578	18248.877	0.43923573	20.943504
13.8	647.36087	-1150.772	72.21408	17937.234	0.44905166	20.962989
13.9	653.76641	-1151.1224	72.928627	18052.844	0.46766043	21.075747
14.0	668.15567	-1152.6293	74.533771	17623.522	0.4763455	21.264868
14.1	661.25507	-1152.337	73.763999	18301.056	0.48509498	21.520362
14.2	665.42801	-1153.7928	74.229496	17911.807	0.48631846	21.88928
14.3	629.22345	-1150.7803	70.190823	17956.897	0.48497793	22.217836
14.4	663.70678	-1154.5375	74.03749	17920.453	0.45870114	22.49502
14.5	641.4993	-1152.0882	71.560212	18064.568	0.4596556	22.836939
14.6	655.59703	-1153.9063	73.132836	18072.56	0.46081722	23.213514
14.7	656.31324	-1155.144	73.212729	17629.71	0.45963118	23.479354
14.8	629.91862	-1154.7626	70.26837	18079.876	0.46921744	23.629861
14.9	604.01001	-1153.5413	67.378226	18643.647	0.4786538	23.786632
15.0	623.12779	-1154.9909	69.510842	17802.003	0.45762782	23.963885
15.1	617.21364	-1152.127	68.851111	17815.766	0.44508425	24.219443
15.2	657.91451	-1154.3355	73.391354	18377.052	0.44298305	24.416932
15.3	657.12621	-1153.2611	73.303417	18075.585	0.4423009	24.629221
15.4	635.26923	-1150.2549	70.865239	18171.723	0.43808765	24.912969
15.5	664.0748	-1152.5398	74.078543	18121.199	0.43712375	25.199493
15.6	651.94471	-1150.6944	72.725413	18061.386	0.43325912	25.517547
15.7	661.17951	-1151.1089	73.755569	18786.001	0.42809629	25.882714
15.8	666.63098	-1150.8697	74.363689	18214.056	0.43879877	26.140813
15.9	647.14588	-1147.991	72.190097	17967.66	0.45730358	26.235413
16.0	638.92204	-1145.8739	71.272715	18131.793	0.46547678	26.347248
16.1	673.58003	-1147.5765	75.138866	18470.811	0.46833425	26.519743
16.2	708.84648	-1150.3829	79.072891	18677.765	0.46671827	26.867872
16.3	691.73296	-1150.5804	77.163853	18610.308	0.49195496	27.271738
16.4	650.5851	-1149.1104	72.573747	18425.557	0.50495206	27.498016
16.5	646.64575	-1150.103	72.134306	18458.712	0.49528982	27.682526
16.6	677.16134	-1154.4401	75.538367	18495.138	0.47031705	27.940913
16.7	638.73762	-1151.5132	71.252143	18226.73	0.47047745	28.177705
16.8	646.69301	-1153.1594	72.139579	17860.5	0.48141722	28.405653
16.9	645.35164	-1153.4157	71.989947	17989.338	0.47051191	28.623195
17.0	637.87916	-1152.8189	71.156381	17676.641	0.45209525	28.688454
17.1	656.81775	-1154.6492	73.269009	17564.062	0.44283185	28.765733
17.2	632.08738	-1150.7898	70.510299	18330.87	0.43791351	28.840393
17.3	673.91284	-1153.1261	75.175991	17456.502	0.4351953	29.04962
17.4	661.61847	-1149.9511	73.804536	18723.622	0.44657539	29.436455
17.5	675.37019	-1150.5185	75.338561	18515.706	0.46807172	29.671199
17.6	674.58308	-1150.7756	75.250758	18717.857	0.4921804	29.927778
17.7	656.26765	-1150.4987	73.207644	18876.023	0.51279529	30.184476
17.8	642.34477	-1151.8116	71.654526	18691.634	0.5208105	30.394763
17.9	631.75918	-1152.0483	70.473687	18700.015	0.54337377	30.366856
18.0	623.45034	-1151.0725	69.546824	18980.502	0.56209664	30.36575
18.1	648.81333	-1153.0715	72.376104	18673.787	0.5570575	30.455771
18.2	641.31286	-1151.3774	71.539415	18159.944	0.55093378	30.778276
18.3	643.34657	-1150.6871	71.766278	17685.001	0.53872465	31.063677
18.4	666.2798	-1152.0241	74.324514	17801.122	0.51070912	31.247992
18.5	669.758	-1151.3574	74.712512	18219.108	0.49575231	31.536202
18.6	654.81987	-1149.4103	73.046142	18414.987	0.49122616	31.828414
18.7	670.2128	-1151.6043	74.763247	17455.547	0.48252079	32.00954
18.8	655.4798	-1152.6544	73.119758	17532.389	0.49170071	32.03362
18.9	641.32225	-1154.143	71.540463	16894.586	0.49269263	32.233574
19.0	639.08987	-1155.1303	71.291437	17246.498	0.49682739	32.593949
19.1	650.39048	-1156.6865	72.552036	17079.539	0.48633358	33.05895
19.2	626.58691	-1154.0894	69.896712	17462.133	0.47789451	33.378842
19.3	641.72848	-1154.6073	71.585778	18325.342	0.48629074	33.579895
19.4	638.38378	-1151.8225	71.212672	17988.272	0.48825747	33.829692
19.5	669.90152	-1153.0338	74.728523	18088.415	0.4662222	33.92247
19.6	653.24332	-1150.5132	72.870276	18016.9	0.46586759	33.927078
19.7	663.37732	-1151.5367	74.000739	17733.268	0.4626508	34.035729
19.8	654.65536	-1150.7184	73.027791	17888.382	0.46240402	34.323088
19.9	657.54706	-1151.2007	73.350364	18084.791	0.46773285	34.683373
20.0	650.23768	-1151.0698	72.534991	18546.323	0.46455416	35.141223
20.1	629.09819	-1150.1721	70.17685	17700.777	0.46313675	35.544969
20.2	641.36445	-1153.5342	71.54517	17345.599	0.46930282	35.738577
20.3	632.12221	-1155.0174	70.514184	17719.038	0.48721969	35.79302
20.4	624.07358	-1155.6426	69.616347	17406.377	0.4952143	35.92007
20.5	638.32351	-1157.1912	71.205948	17187.134	0.49399302	36.200446
20.6	629.83937	-1155.2243	70.25953	17316.485	0.50230867	36.552783
20.7	641.55932	-1154.3902	71.566908	17605.483	0.50437968	36.908375
20.8	656.06395	-1153.7678	73.184921	18466.932	0.49994828	37.132978
20.9	644.20193	-1151.8439	71.861695	18417.535	0.49307359	37.294542
21.0	660.10787	-1153.3183	73.636027	17399.101	0.46867676	37.546307
21.1	639.07872	-1150.8612	71.290193	17857.214	0.46752107	37.78313
21.2	648.24791	-1151.6229	72.31303	18147.147	0.47545299	38.132687
21.3	650.48852	-1151.5142	72.562973	18707.357	0.49318047	38.553625
21.4	654.01212	-1151.168	72.956037	18440.563	0.5134047	38.865289
21.5	649.29127	-1149.4213	72.429418	18468.798	0.51152085	39.192854
21.6	675.59239	-1150.3839	75.363348	17704.294	0.48732038	39.45165
21.7	674.5909	-1148.8423	75.251631	18228.045	0.4656536	39.764831
21.8	658.94342	-1147.3925	73.50613	19068.141	0.46615475	40.094336
21.9	652.45354	-1148.334	72.782174	18252.918	0.45025698	40.324023
22.0	623.20008	-1147.6822	69.518907	17794.813	0.43969788	40.520062
22.1	638.42106	-1151.3659	71.21683	18268.299	0.4390816	40.515383
22.2	640.87616	-1152.8711	71.4907	17944.185	0.43046944	40.299108
22.3	649.77888	-1154.5396	72.483812	17653.439	0.41907869	40.340268
22.4	625.12862	-1152.105	69.734038	17577.417	0.42729905	40.585708
22.5	649.42149	-1154.4347	72.443945	17567.707	0.43875449	40.709709
22.6	634.41776	-1152.5225	70.770256	17675.669	0.43968707	40.910684
22.7	636.5966	-1152.0202	71.013309	17971.867	0.4463907	41.309448
22.8	660.61467	-1153.678	73.69256	17702.554	0.45692278	41.615746
22.9	645.80966	-1151.6602	72.041039	17942.919	0.45419108	41.741313
23.0	661.1615	-1152.8905	73.75356	17991.825	0.44734531	41.766762
23.1	643.55337	-1150.6639	71.789348	18076.918	0.43814292	41.715802
23.2	666.68175	-1152.616	74.369353	17447.767	0.42996542	41.712399
23.3	661.26705	-1150.6804	73.765335	18320.451	0.44507054	41.821797
23.4	678.94623	-1150.963	75.737474	18226.032	0.44888885	42.06522
23.5	678.09978	-1150.3076	75.643052	19219.646	0.45529655	42.373818
23.6	644.33518	-1147.5456	71.87656	19214.328	0.45763582	42.681725
23.7	674.19355	-1152.3855	75.207306	18392.79	0.43753563	42.843024
23.8	656.69459	-1152.9447	73.25527	18132.438	0.43074963	42.825312
23.9	642.8219	-1153.7068	71.707751	18571.593	0.44746152	42.846618
24.0	654.25767	-1155.8783	72.983427	18202.978	0.45236407	43.133677
24.1	623.11281	-1152.7061	69.509171	17673.907	0.46025457	43.609226
24.2	650.23945	-1154.9766	72.535189	17919.54	0.47598819	44.028536
24.3	650.23569	-1153.8014	72.53477	18408.607	0.48878006	44.352758
24.4	652.32111	-1152.5837	72.767401	18098.055	0.47912784	44.522259
24.5	652.61511	-1150.7473	72.800197	18182.163	0.44262834	44.879528
24.6	677.25081	-1151.7272	75.548347	18380.297	0.4233413	45.305948
24.7	709.97282	-1154.8913	79.198537	18256.424	0.4274002	45.637045
24.8	649.72835	-1151.0665	72.478176	18555.487	0.44809683	46.007863
24.9	637.0506	-1153.0451	71.063953	18548.081	0.43980777	46.307824
25.0	622.95298	-1152.6134	69.491343	18611.555	0.4497043	46.410163
