# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
11.9	50.338987	-1231.758	5.6153897	9715.7226	0.071840888	0.67910299
12.0	51.372578	-1232.0376	5.7306884	9640.1782	0.071871521	0.67895437
12.1	49.651048	-1231.9834	5.5386492	9712.5479	0.07234793	0.68299564
12.2	49.373952	-1232.0265	5.5077387	9904.7915	0.073271407	0.69003305
12.3	49.802374	-1232.1003	5.5555298	9857.622	0.073981848	0.69616733
12.4	50.234411	-1232.1584	5.6037242	9850.6778	0.075078564	0.69927099
12.5	49.503748	-1232.0836	5.5222176	9892.2114	0.076229218	0.70183798
12.6	51.363557	-1232.3133	5.7296821	9800.4139	0.076662271	0.70615995
12.7	48.065092	-1232.0728	5.3617333	9890.6335	0.077064616	0.71504404
12.8	48.265861	-1232.2063	5.3841295	9808.6969	0.07587703	0.72410598
12.9	48.220428	-1232.2284	5.3790614	9669.5344	0.076456739	0.72687103
13.0	48.718615	-1232.2075	5.4346348	9769.5823	0.077486074	0.72324406
13.1	51.537222	-1232.3567	5.7490547	9701.1089	0.074384852	0.72197175
13.2	50.842105	-1232.1344	5.6715134	9545.492	0.07260117	0.72143477
13.3	49.72399	-1231.922	5.546786	9571.4188	0.072595878	0.71696672
13.4	52.535032	-1232.1779	5.8603618	9643.0987	0.072105264	0.71655333
13.5	50.581967	-1231.9989	5.6424945	9675.7663	0.072437574	0.72276786
13.6	50.714516	-1232.1785	5.6572806	9717.4485	0.071880011	0.72871278
13.7	50.470987	-1232.4754	5.6301146	9778.877	0.072149161	0.73257466
13.8	47.591023	-1232.2787	5.3088503	9833.8992	0.074702971	0.73522759
13.9	48.035514	-1232.2922	5.3584339	9922.0426	0.074405746	0.73693395
14.0	49.391346	-1232.3186	5.509679	9846.5312	0.072468758	0.73600292
14.1	49.592925	-1232.1945	5.5321654	9851.8137	0.07231218	0.73296264
14.2	51.328419	-1232.2604	5.7257624	9936.6167	0.073735126	0.72842483
14.3	50.368574	-1232.0985	5.6186902	9770.2176	0.074702274	0.72726748
14.4	51.52994	-1232.2133	5.7482424	9707.3439	0.074619902	0.73169314
14.5	50.073462	-1232.0951	5.58577	9851.0756	0.075713891	0.73938974
14.6	49.954119	-1232.193	5.5724572	9875.8471	0.077166727	0.74419392
14.7	50.09119	-1232.4098	5.5877476	9950.2581	0.077217127	0.74623055
14.8	49.205246	-1232.4927	5.4889193	10004.888	0.076212235	0.74785367
14.9	49.70375	-1232.6399	5.5445281	9784.631	0.07608964	0.74862487
15.0	50.340288	-1232.7537	5.6155349	9731.2449	0.077370289	0.74983443
15.1	50.223553	-1232.7837	5.6025129	9755.0823	0.076828599	0.75315128
15.2	47.864889	-1232.5276	5.3394004	9803.7533	0.075229642	0.7553183
15.3	47.284625	-1232.3762	5.2746711	9924.8656	0.074516181	0.75618174
15.4	50.918938	-1232.6394	5.6800842	9793.7032	0.073679501	0.75671685
15.5	51.011377	-1232.5796	5.6903959	9851.3845	0.07405678	0.76038051
15.6	48.621123	-1232.3051	5.4237594	10049.978	0.077197555	0.76459638
15.7	51.039159	-1232.5394	5.693495	9942.5617	0.078147732	0.76719396
15.8	51.130859	-1232.5749	5.7037243	9853.7534	0.07831634	0.76823799
15.9	51.165737	-1232.6721	5.707615	9949.9613	0.080615272	0.76792729
16.0	48.167403	-1232.4462	5.3731463	10044.144	0.082949182	0.76803622
16.1	49.418035	-1232.6236	5.5126561	9948.9248	0.08239511	0.7735425
16.2	49.119902	-1232.5908	5.4793989	9975.9767	0.082630497	0.78336869
16.3	49.110407	-1232.5075	5.4783399	9963.414	0.083591575	0.78969403
16.4	50.971421	-1232.4412	5.6859387	9833.3942	0.082066709	0.79005186
16.5	52.698635	-1232.4403	5.878612	10033.071	0.080401275	0.78801415
16.6	50.491792	-1232.1807	5.6324354	9964.2987	0.080401782	0.78933895
16.7	51.059765	-1232.2805	5.6957937	9649.7562	0.078863758	0.79196086
16.8	52.023592	-1232.4925	5.80331	9691.2624	0.078414042	0.79113124
16.9	51.283453	-1232.6135	5.7207463	9906.0544	0.078926374	0.78985145
17.0	51.255682	-1232.7984	5.7176485	9816.8108	0.077836662	0.78969703
17.1	49.022592	-1232.654	5.4685439	9826.1553	0.077078411	0.79511626
17.2	50.90004	-1232.8955	5.6779761	9926.7707	0.077668247	0.8055145
17.3	48.095388	-1232.6452	5.3651129	9996.3016	0.079745501	0.81941876
17.4	49.64883	-1232.8114	5.5384017	9921.6535	0.082428407	0.82488106
17.5	51.605321	-1232.978	5.7566512	9945.0725	0.084530571	0.82429997
17.6	51.939586	-1233.0449	5.7939389	9917.8406	0.084247456	0.82317437
17.7	47.902343	-1232.7571	5.3435785	10033.669	0.084394887	0.81991518
17.8	48.223403	-1232.9334	5.3793932	10021.002	0.08541572	0.81541536
17.9	48.816628	-1233.0555	5.4455683	9878.0231	0.086699013	0.81564289
18.0	49.220511	-1233.0916	5.4906221	9962.3877	0.086619541	0.8225412
18.1	50.249562	-1233.1183	5.6054143	9975.4731	0.085860006	0.83120008
18.2	52.333456	-1233.164	5.8378758	9992.055	0.086575466	0.83374953
18.3	50.044015	-1232.7752	5.5824852	10160.026	0.089269035	0.83318316
18.4	52.844601	-1233.0015	5.8948948	10064.747	0.089808327	0.83560956
18.5	52.039055	-1232.9388	5.8050349	10106.326	0.088228499	0.84375938
18.6	49.346947	-1232.8132	5.5047262	10016.273	0.084843503	0.8560149
18.7	51.397131	-1233.2478	5.7334273	9680.9131	0.083287417	0.86966905
18.8	48.646965	-1233.0998	5.4266422	9821.9821	0.084702205	0.88130402
18.9	50.389782	-1233.3247	5.621056	9870.751	0.084382232	0.88195907
19.0	50.452088	-1233.3492	5.6280064	9752.3137	0.083357445	0.86945196
19.1	48.906946	-1233.2121	5.4556434	9734.7773	0.083199015	0.85149293
19.2	49.431801	-1233.2792	5.5141918	9743.9146	0.081217425	0.8397439
19.3	47.451569	-1232.9955	5.293294	9912.3654	0.080873705	0.83824012
19.4	52.178984	-1233.3013	5.8206443	9980.6553	0.08321325	0.84357854
19.5	50.35251	-1232.9835	5.6168983	9899.5045	0.085975694	0.85337539
19.6	50.013592	-1232.9081	5.5790915	9906.8562	0.087288256	0.86249934
19.7	53.870106	-1233.339	6.0092914	9862.2721	0.088118285	0.86484269
19.8	50.009535	-1233.0385	5.5786389	9870.3518	0.090236387	0.86108066
19.9	50.570431	-1233.201	5.6412077	9930.2302	0.090949363	0.85667691
20.0	50.356581	-1233.2469	5.6173524	10008.804	0.090685299	0.85285521
20.1	50.046958	-1233.2416	5.5828135	9907.235	0.090496818	0.85181931
20.2	50.717007	-1233.3449	5.6575585	9867.5664	0.090417549	0.85798695
20.3	49.019492	-1233.2354	5.4681981	9977.4352	0.090414342	0.8630391
20.4	51.354916	-1233.5475	5.7287182	9938.4521	0.089970625	0.86146331
20.5	49.203442	-1233.4082	5.488718	9910.5339	0.09013236	0.85832951
20.6	47.186167	-1233.3202	5.263688	9947.335	0.089897249	0.85641557
20.7	48.72618	-1233.5943	5.4354788	9895.4741	0.087890796	0.85422716
20.8	47.836434	-1233.5887	5.3362263	9953.3385	0.085652866	0.8533378
20.9	48.009402	-1233.6449	5.355521	9959.9997	0.083857095	0.8529642
21.0	47.259894	-1233.4806	5.2719123	9949.8275	0.082622238	0.85495933
21.1	49.736842	-1233.523	5.5482195	9961.3989	0.081289507	0.85607873
21.2	49.410057	-1233.3182	5.5117663	9978.4543	0.080431303	0.85483425
21.3	49.326074	-1233.1834	5.5023978	9955.5664	0.079388298	0.85100947
21.4	51.86932	-1233.3588	5.7861008	9797.577	0.079361661	0.84591724
21.5	51.475007	-1233.304	5.7421145	9790.0215	0.080211313	0.84509996
21.6	49.568628	-1233.1559	5.5294551	9974.3309	0.080297571	0.85206817
21.7	49.686531	-1233.2457	5.5426073	9942.7978	0.079889845	0.86325311
21.8	49.292154	-1233.2695	5.498614	9741.824	0.081639112	0.87087872
21.9	48.974138	-1233.2916	5.4631388	9831.7537	0.086039689	0.87149165
22.0	50.107755	-1233.5129	5.5895955	9967.2483	0.089311694	0.87015591
22.1	48.08338	-1233.4352	5.3637734	9993.3984	0.090686124	0.86965498
22.2	48.342971	-1233.5293	5.3927312	9985.1279	0.091042289	0.87128777
22.3	47.993629	-1233.4775	5.3537616	9931.85	0.091497312	0.8759351
22.4	49.497196	-1233.5277	5.5214867	10035.598	0.092310129	0.8795633
22.5	49.72871	-1233.3421	5.5473125	10219.541	0.094370469	0.88338229
22.6	49.848362	-1233.1807	5.5606598	10097.973	0.094698504	0.89016408
22.7	50.498477	-1233.1728	5.6331811	10004.13	0.095347336	0.89489748
22.8	50.695745	-1233.165	5.6551866	10093.798	0.096165735	0.89723052
22.9	52.55437	-1233.4054	5.8625191	10113.776	0.094098181	0.90204579
23.0	50.790182	-1233.3534	5.6657212	10080.593	0.092657273	0.90344655
23.1	51.586906	-1233.6118	5.7545971	10046.478	0.092606499	0.89861661
23.2	50.730446	-1233.6734	5.6590576	10021.242	0.093471979	0.89518375
23.3	49.610784	-1233.6438	5.5341576	9889.4632	0.09191649	0.89311925
23.4	49.77892	-1233.7014	5.5529135	9910.0318	0.087899365	0.89442033
23.5	48.168018	-1233.4976	5.3732149	10108.738	0.086084014	0.89405039
23.6	52.3709	-1233.8812	5.8420527	10005.726	0.084719104	0.89198534
23.7	50.476486	-1233.6956	5.630728	9939.9142	0.083417865	0.89310655
23.8	49.250473	-1233.6412	5.4939644	9847.5613	0.083908225	0.8902382
23.9	50.061563	-1233.8338	5.5844427	9756.7687	0.084956431	0.88192143
24.0	48.714276	-1233.8584	5.4341508	9893.9441	0.085907712	0.87364747
24.1	46.93966	-1233.8115	5.2361898	9940.9218	0.085314468	0.87377473
24.2	49.141292	-1234.0667	5.4817851	9831.6543	0.082422611	0.88260319
24.3	48.068423	-1233.8646	5.3621049	9917.2091	0.080889877	0.89490203
24.4	49.308441	-1233.7746	5.5004308	9969.2908	0.081789368	0.90621506
24.5	48.409485	-1233.4865	5.400151	10062.355	0.08398335	0.91531628
24.6	51.762005	-1233.7649	5.7741296	10008.159	0.086429951	0.91655122
24.7	51.238204	-1233.7152	5.7156988	9986.7955	0.088118809	0.91343015
24.8	48.021919	-1233.4103	5.3569174	9993.5562	0.087453114	0.914072
24.9	50.504642	-1233.6848	5.6338688	10086.959	0.087545462	0.91603537
25.0	49.957729	-1233.6375	5.5728598	10056.044	0.090836089	0.91784687
