 &plot nbnd=  20, nks=   171 /
            0.139535  0.139535  0.139535
  -11.598    4.216    5.225    5.225   10.881   19.075   21.403   21.403   25.379   25.379
   26.979   29.398   30.879   30.879   40.500   42.710   42.710   45.150   51.556   51.556
            0.127907  0.127907  0.127907
  -11.628    4.364    5.243    5.243   10.741   19.267   21.349   21.349   25.482   25.482
   26.857   29.194   30.637   30.637   40.719   42.752   42.752   44.937   51.963   51.963
            0.116279  0.116279  0.116279
  -11.656    4.507    5.259    5.259   10.604   19.464   21.296   21.296   25.593   25.593
   26.687   29.043   30.401   30.401   40.937   42.787   42.787   44.731   52.373   52.373
            0.104651  0.104651  0.104651
  -11.681    4.645    5.275    5.275   10.472   19.665   21.245   21.245   25.711   25.711
   26.478   28.941   30.170   30.170   41.154   42.816   42.816   44.532   52.779   52.779
            0.093023  0.093023  0.093023
  -11.704    4.775    5.289    5.289   10.346   19.869   21.197   21.197   25.835   25.835
   26.240   28.878   29.946   29.946   41.367   42.839   42.839   44.339   53.174   53.174
            0.081395  0.081395  0.081395
  -11.725    4.896    5.302    5.302   10.228   20.071   21.153   21.153   25.961   25.961
   25.987   28.842   29.732   29.732   41.576   42.857   42.857   44.151   53.549   53.549
            0.069767  0.069767  0.069767
  -11.743    5.006    5.313    5.313   10.121   20.269   21.114   21.114   25.733   26.088
   26.088   28.825   29.530   29.530   41.781   42.872   42.872   43.967   53.895   53.895
            0.058140  0.058140  0.058140
  -11.758    5.104    5.322    5.322   10.025   20.458   21.080   21.080   25.488   26.211
   26.211   28.820   29.343   29.343   41.982   42.884   42.884   43.788   54.202   54.202
            0.046512  0.046512  0.046512
  -11.770    5.187    5.330    5.330    9.943   20.631   21.051   21.051   25.264   26.326
   26.326   28.821   29.176   29.176   42.177   42.892   42.892   43.611   54.462   54.462
            0.034884  0.034884  0.034884
  -11.780    5.255    5.336    5.336    9.877   20.781   21.029   21.029   25.071   26.427
   26.427   28.824   29.035   29.035   42.367   42.899   42.899   43.436   54.668   54.668
            0.023256  0.023256  0.023256
  -11.787    5.304    5.341    5.341    9.829   20.898   21.012   21.012   24.923   26.508
   26.508   28.828   28.926   28.926   42.552   42.903   42.903   43.262   54.816   54.816
            0.011628  0.011628  0.011628
  -11.791    5.334    5.344    5.344    9.799   20.973   21.002   21.002   24.828   26.560
   26.560   28.831   28.856   28.856   42.734   42.906   42.906   43.088   54.904   54.904
            0.000000  0.000000  0.000000
  -11.793    5.344    5.344    5.344    9.789   20.999   20.999   20.999   24.795   26.579
   26.579   28.832   28.832   28.832   42.907   42.907   42.907   42.917   54.934   54.934
            0.020000  0.000000  0.000000
  -11.791    5.336    5.343    5.343    9.799   20.974   21.002   21.002   24.828   26.540
   26.582   28.837   28.837   28.868   42.739   42.903   42.903   43.090   54.908   54.908
            0.040000  0.000000  0.000000
  -11.787    5.310    5.338    5.338    9.828   20.899   21.012   21.012   24.922   26.430
   26.591   28.852   28.852   28.969   42.569   42.890   42.890   43.273   54.832   54.832
            0.060000  0.000000  0.000000
  -11.780    5.268    5.331    5.331    9.876   20.783   21.028   21.028   25.071   26.265
   26.606   28.877   28.877   29.120   42.401   42.869   42.869   43.463   54.712   54.712
            0.080000  0.000000  0.000000
  -11.771    5.210    5.320    5.320    9.942   20.633   21.050   21.050   25.267   26.061
   26.627   28.912   28.912   29.304   42.236   42.839   42.839   43.659   54.554   54.554
            0.100000  0.000000  0.000000
  -11.758    5.139    5.306    5.306   10.024   20.458   21.078   21.078   25.502   25.829
   26.654   28.957   28.957   29.510   42.072   42.801   42.801   43.864   54.367   54.367
            0.120000  0.000000  0.000000
  -11.743    5.055    5.290    5.290   10.121   20.264   21.112   21.112   25.580   25.769
   26.687   29.013   29.013   29.728   41.909   42.754   42.754   44.078   54.159   54.159
            0.140000  0.000000  0.000000
  -11.726    4.961    5.270    5.270   10.231   20.057   21.152   21.152   25.317   26.061
   26.727   29.078   29.078   29.953   41.746   42.699   42.699   44.302   53.937   53.937
            0.160000  0.000000  0.000000
  -11.705    4.858    5.248    5.248   10.352   19.843   21.197   21.197   25.046   26.375
   26.772   29.154   29.154   30.179   41.585   42.636   42.636   44.537   53.707   53.707
            0.180000  0.000000  0.000000
  -11.683    4.748    5.224    5.224   10.483   19.624   21.247   21.247   24.769   26.707
   26.823   29.240   29.240   30.406   41.425   42.564   42.564   44.783   53.472   53.472
            0.200000  0.000000  0.000000
  -11.658    4.631    5.197    5.197   10.623   19.402   21.303   21.303   24.488   26.880
   27.054   29.336   29.336   30.629   41.267   42.483   42.483   45.040   53.237   53.237
            0.220000  0.000000  0.000000
  -11.630    4.510    5.168    5.168   10.769   19.179   21.362   21.362   24.205   26.943
   27.415   29.442   29.442   30.848   41.111   42.394   42.394   45.310   53.005   53.005
            0.240000  0.000000  0.000000
  -11.601    4.385    5.137    5.137   10.922   18.958   21.426   21.426   23.920   27.012
   27.789   29.559   29.559   31.059   40.958   42.297   42.297   45.592   52.777   52.777
            0.260000  0.000000  0.000000
  -11.569    4.258    5.104    5.104   11.080   18.738   21.494   21.494   23.636   27.087
   28.173   29.686   29.686   31.263   40.811   42.193   42.193   45.886   52.556   52.556
            0.280000  0.000000  0.000000
  -11.535    4.129    5.070    5.070   11.242   18.522   21.565   21.565   23.352   27.168
   28.568   29.824   29.824   31.456   40.669   42.081   42.081   46.193   52.231   52.342
            0.300000  0.000000  0.000000
  -11.499    3.999    5.034    5.034   11.408   18.309   21.640   21.640   23.069   27.254
   28.973   29.972   29.972   31.638   40.535   41.961   41.961   46.513   51.680   52.137
            0.320000  0.000000  0.000000
  -11.462    3.868    4.996    4.996   11.576   18.099   21.717   21.717   22.788   27.346
   29.387   30.130   30.130   31.806   40.411   41.836   41.836   46.846   51.135   51.941
            0.340000  0.000000  0.000000
  -11.423    3.739    4.958    4.958   11.746   17.895   21.796   21.796   22.510   27.444
   29.810   30.299   30.299   31.960   40.298   41.704   41.704   47.191   50.598   51.754
            0.360000  0.000000  0.000000
  -11.382    3.610    4.919    4.919   11.918   17.695   21.878   21.878   22.235   27.547
   30.241   30.477   30.477   32.096   40.198   41.567   41.567   47.548   50.069   51.577
            0.380000  0.000000  0.000000
  -11.340    3.483    4.879    4.879   12.090   17.500   21.961   21.961   21.964   27.656
   30.666   30.666   30.681   32.214   40.115   41.425   41.425   47.917   49.547   51.409
            0.400000  0.000000  0.000000
  -11.297    3.357    4.838    4.838   12.263   17.310   21.698   22.046   22.046   27.770
   30.864   30.864   31.129   32.312   40.048   41.280   41.280   48.298   49.032   51.250
            0.420000  0.000000  0.000000
  -11.253    3.234    4.797    4.797   12.435   17.125   21.437   22.131   22.131   27.889
   31.072   31.072   31.584   32.389   40.001   41.132   41.132   48.525   48.691   51.098
            0.440000  0.000000  0.000000
  -11.208    3.113    4.756    4.756   12.607   16.946   21.181   22.217   22.217   28.014
   31.288   31.288   32.047   32.443   39.975   40.982   40.982   48.026   49.095   50.955
            0.460000  0.000000  0.000000
  -11.163    2.995    4.715    4.715   12.777   16.773   20.932   22.303   22.303   28.144
   31.514   31.514   32.473   32.517   39.970   40.831   40.831   47.535   49.510   50.818
            0.480000  0.000000  0.000000
  -11.116    2.881    4.674    4.674   12.945   16.606   20.689   22.390   22.390   28.279
   31.747   31.747   32.481   32.995   39.987   40.682   40.682   47.053   49.935   50.687
            0.500000  0.000000  0.000000
  -11.070    2.770    4.633    4.633   13.111   16.444   20.454   22.476   22.476   28.418
   31.988   31.988   32.467   33.480   40.026   40.534   40.534   46.578   50.371   50.561
            0.520000  0.000000  0.000000
  -11.023    2.662    4.592    4.592   13.274   16.289   20.226   22.561   22.561   28.562
   32.235   32.235   32.430   33.973   40.086   40.390   40.390   46.112   50.438   50.438
            0.540000  0.000000  0.000000
  -10.977    2.558    4.553    4.553   13.433   16.139   20.008   22.646   22.646   28.711
   32.373   32.488   32.488   34.472   40.167   40.250   40.250   45.654   50.317   50.317
            0.560000  0.000000  0.000000
  -10.930    2.458    4.514    4.514   13.587   15.996   19.799   22.730   22.730   28.864
   32.298   32.746   32.746   34.978   40.117   40.117   40.266   45.206   50.196   50.196
            0.580000  0.000000  0.000000
  -10.884    2.362    4.476    4.476   13.737   15.859   19.600   22.812   22.812   29.020
   32.207   33.007   33.007   35.492   39.993   39.993   40.382   44.766   50.074   50.074
            0.600000  0.000000  0.000000
  -10.839    2.271    4.438    4.438   13.880   15.727   19.411   22.892   22.892   29.181
   32.102   33.269   33.269   36.012   39.879   39.879   40.513   44.337   49.949   49.949
            0.620000  0.000000  0.000000
  -10.794    2.183    4.402    4.402   14.017   15.603   19.234   22.971   22.971   29.344
   31.985   33.530   33.530   36.540   39.779   39.779   40.656   43.917   49.818   49.818
            0.640000  0.000000  0.000000
  -10.751    2.100    4.368    4.368   14.147   15.484   19.070   23.048   23.048   29.511
   31.858   33.789   33.789   37.074   39.694   39.694   40.810   43.507   49.680   49.680
            0.660000  0.000000  0.000000
  -10.708    2.022    4.334    4.334   14.268   15.372   18.918   23.122   23.122   29.679
   31.725   34.042   34.042   37.615   39.628   39.628   40.971   43.108   49.532   49.532
            0.680000  0.000000  0.000000
  -10.667    1.948    4.302    4.302   14.381   15.266   18.780   23.194   23.194   29.850
   31.587   34.286   34.286   38.163   39.585   39.585   41.139   42.721   49.371   49.371
            0.700000  0.000000  0.000000
  -10.628    1.879    4.272    4.272   14.483   15.166   18.655   23.262   23.262   30.021
   31.446   34.517   34.517   38.718   39.567   39.567   41.311   42.345   49.195   49.195
            0.720000  0.000000  0.000000
  -10.590    1.814    4.243    4.243   14.575   15.073   18.545   23.328   23.328   30.193
   31.304   34.733   34.733   39.279   39.578   39.578   41.484   41.982   49.002   49.002
            0.740000  0.000000  0.000000
  -10.554    1.754    4.215    4.215   14.656   14.986   18.450   23.391   23.391   30.365
   31.163   34.929   34.929   39.621   39.621   39.847   41.633   41.658   48.788   48.788
            0.760000  0.000000  0.000000
  -10.520    1.698    4.190    4.190   14.727   14.905   18.369   23.450   23.450   30.535
   31.026   35.102   35.102   39.700   39.700   40.422   41.299   41.829   48.554   48.554
            0.780000  0.000000  0.000000
  -10.488    1.647    4.166    4.166   14.786   14.831   18.302   23.505   23.505   30.702
   30.892   35.252   35.252   39.815   39.815   40.980   41.003   41.996   48.299   48.299
            0.800000  0.000000  0.000000
  -10.458    1.600    4.144    4.144   14.763   14.834   18.249   23.556   23.556   30.765
   30.866   35.376   35.376   39.966   39.966   40.679   41.590   42.157   48.023   48.023
            0.820000  0.000000  0.000000
  -10.431    1.558    4.124    4.124   14.702   14.873   18.207   23.604   23.604   30.645
   31.023   35.475   35.475   40.150   40.150   40.396   42.184   42.310   47.727   47.727
            0.840000  0.000000  0.000000
  -10.407    1.521    4.106    4.106   14.647   14.903   18.176   23.646   23.646   30.534
   31.174   35.553   35.553   40.134   40.364   40.364   42.453   42.785   47.417   47.417
            0.860000  0.000000  0.000000
  -10.385    1.488    4.090    4.090   14.598   14.925   18.155   23.685   23.685   30.433
   31.315   35.612   35.612   39.894   40.601   40.601   42.585   43.392   47.096   47.096
            0.880000  0.000000  0.000000
  -10.365    1.460    4.077    4.077   14.556   14.941   18.141   23.718   23.718   30.343
   31.444   35.655   35.655   39.680   40.854   40.854   42.703   44.004   46.771   46.771
            0.900000  0.000000  0.000000
  -10.349    1.435    4.065    4.065   14.521   14.952   18.132   23.747   23.747   30.265
   31.559   35.685   35.685   39.492   41.115   41.115   42.806   44.623   46.452   46.452
            0.920000  0.000000  0.000000
  -10.335    1.416    4.055    4.055   14.492   14.958   18.127   23.771   23.771   30.200
   31.657   35.706   35.706   39.334   41.370   41.370   42.893   45.246   46.148   46.148
            0.940000  0.000000  0.000000
  -10.325    1.401    4.048    4.048   14.469   14.962   18.125   23.789   23.789   30.149
   31.737   35.719   35.719   39.209   41.605   41.605   42.962   45.873   45.875   45.875
            0.960000  0.000000  0.000000
  -10.317    1.390    4.042    4.042   14.453   14.965   18.125   23.803   23.803   30.112
   31.796   35.727   35.727   39.117   41.800   41.800   43.012   45.654   45.654   46.499
            0.980000  0.000000  0.000000
  -10.313    1.383    4.039    4.039   14.443   14.966   18.125   23.811   23.811   30.089
   31.832   35.732   35.732   39.061   41.931   41.931   43.043   45.506   45.506   47.105
            1.000000  0.000000  0.000000
  -10.311    1.381    4.038    4.038   14.440   14.966   18.125   23.813   23.813   30.082
   31.844   35.733   35.733   39.043   41.978   41.978   43.053   45.454   45.454   47.500
            1.000000  0.020000  0.000000
  -10.311    1.383    4.034    4.036   14.446   14.972   18.123   23.800   23.817   30.091
   31.849   35.662   35.735   39.100   41.964   41.988   43.073   45.433   45.447   47.518
            1.000000  0.040000  0.000000
  -10.310    1.389    4.022    4.031   14.464   14.990   18.117   23.759   23.830   30.117
   31.864   35.463   35.743   39.257   41.925   42.020   43.133   45.370   45.425   47.570
            1.000000  0.060000  0.000000
  -10.309    1.398    4.003    4.023   14.494   15.021   18.108   23.693   23.850   30.160
   31.890   35.170   35.755   39.473   41.861   42.073   43.238   45.274   45.390   47.647
            1.000000  0.080000  0.000000
  -10.308    1.412    3.977    4.011   14.535   15.063   18.094   23.603   23.879   30.216
   31.927   34.816   35.772   39.713   41.776   42.149   43.392   45.151   45.342   47.740
            1.000000  0.100000  0.000000
  -10.306    1.429    3.943    3.997   14.588   15.116   18.076   23.491   23.916   30.282
